Plant_ID,Sp_Code,Scientific_Name,Native_Status,Growth_Habit,Perenniality,Recorder,Collection_Date,Plot,Block,Shelter,Plot_number,Population,Treatment,Flower_Count,Flower_1_g,Flower_2_g,Flower_3_g,Flower_4_g,Flower_5_g,Flower_6_g,Flower_7_g,Flower_8_g,Flower_9_g,Flower_10_g,Veg_Mass,fl_average,total_fl_mass,Veg_Mass_ln,total_fl_mass_ln
E7.BROMAD.1,BROMAD,Bromus madritensis,Non-native,Grass,Annual,MR,5/17/23,E7,5,E,7,MCL,Control,108,0.0013,0.0011,8e-4,7e-4,8e-4,0.001,5e-4,9e-4,6e-4,8e-4,0.1,8.500000000000001e-4,0.0918,-2.3025850929940455,-2.388142981355692
F2.BROMAD.1,BROMAD,Bromus madritensis,Non-native,Grass,Annual,MH,5/17/23,F2,1,F,2,WWP,Control,278,0.0012,0.0014,0.0013,0.0012,0.0012,0.001,0.0012,0.0013,0.0011,0.007,0.24,0.00179,0.49761999999999995,-1.4271163556401458,-0.6979185454388365
F4.BROMAD.1,BROMAD,Bromus madritensis,Non-native,Grass,Annual,MR,5/17/23,F4,1,F,4,MCL,Control,1159,0.0017,9e-4,0.0015,0.0017,0.002,0.0022,0.0018,0.0016,0.0022,0.0015,0.83,0.00171,1.98189,-0.18632957819149348,0.684050934872183
F5.BROMAD.1,BROMAD,Bromus madritensis,Non-native,Grass,Annual,AS,5/17/23,F5,1,F,5,MCL,Control,925,5e-4,0.0014,5e-4,0.0013,2e-4,0.0022,5e-4,9e-4,0.0016,9e-4,0.61,0.001,0.925,-0.4942963218147801,-0.0779615414697118
F6.BROMAD.1,BROMAD,Bromus madritensis,Non-native,Grass,Annual,MF,5/17/23,F6,1,F,6,SEDG,Control,466,6e-4,7e-4,7e-4,1e-4,2e-4,2e-4,4e-4,1e-4,1e-4,5e-4,0.21,3.6e-4,0.16776000000000002,-1.5606477482646683,-1.7852208923884725
F7.BROMAD.1,BROMAD,Bromus madritensis,Non-native,Grass,Annual,MR,5/17/23,F7,1,F,7,WWP,Control,513,5e-4,8e-4,0.001,0.0011,9e-4,6e-4,0.0011,9e-4,9e-4,0.001,0.84,8.8e-4,0.45144,-0.1743533871447778,-0.7953128053212524
G2.BROMAD.1,BROMAD,Bromus madritensis,Non-native,Grass,Annual,AS,5/17/23,G2,2,G,2,MCL,Control,227,0.0019,2e-4,2e-4,0.0017,3e-4,0.0019,0.0016,0.0019,0.0016,0.0017,0.1,0.0013,0.2951,-2.3025850929940455,-1.2204409970332435
G3.BROMAD.1,BROMAD,Bromus madritensis,Non-native,Grass,Annual,SS,5/17/23,G3,2,G,3,SEDG,Control,407,7e-4,0.0016,0.0021,0.0011,0.0022,0.0022,0.0012,0.0016,9e-4,6e-4,0.46,0.00142,0.57794,-0.7765287894989963,-0.5482852219263726
G4.BROMAD.1,BROMAD,Bromus madritensis,Non-native,Grass,Annual,MH,5/17/23,G4,2,G,4,WWP,Control,151,5e-4,7e-4,4e-4,4e-4,4e-4,0.0016,0.0015,4e-4,4e-4,0.001,0.11,7.300000000000001e-4,0.11023000000000001,-2.2072749131897207,-2.205186187006913
G5.BROMAD.1,BROMAD,Bromus madritensis,Non-native,Grass,Annual,LT,5/17/23,G5,2,G,5,MCL,Control,161,0.0012,7e-4,3e-4,6e-4,6e-4,3e-4,8e-4,2e-4,0.001,7e-4,0.2,6.399999999999999e-4,0.10303999999999999,-1.6094379124341003,-2.2726380166260935
H1.BROMAD.1,BROMAD,Bromus madritensis,Non-native,Grass,Annual,AS,5/17/23,H1,3,H,1,SEDG,Control,176,0.0014,0.0011,0.0013,0.0018,0.0013,0.0015,0.0011,0.001,0.0013,0.0014,0.11,0.00132,0.23232,-2.2072749131897207,-1.4596395473457058
H3.BROMAD.1,BROMAD,Bromus madritensis,Non-native,Grass,Annual,AC,5/17/23,H3,3,H,3,WWP,Control,229,6e-4,9e-4,9e-4,0.001,0.0012,0.0013,0.0014,0.0013,0.0012,0.001,0.29,0.00108,0.24732,-1.2378743560016174,-1.397072234291769
H4.BROMAD.1,BROMAD,Bromus madritensis,Non-native,Grass,Annual,AS,5/17/23,H4,3,H,4,MCL,Control,306,6e-4,2e-4,7e-4,0.0023,5e-4,0.0023,4e-4,0.0021,0.0023,6e-4,0.25,0.0012,0.36719999999999997,-1.3862943611198906,-1.0018486202358017
H7.BROMAD.1,BROMAD,Bromus madritensis,Non-native,Grass,Annual,MH,5/17/23,H7,3,H,7,MCL,Control,263,0.0013,0.002,0.0018,9e-4,0.0021,0.0023,0.0021,0.0012,0.0011,0.0023,0.27,0.00171,0.44972999999999996,-1.3093333199837622,-0.7991078762898041
H8.BROMAD.1,BROMAD,Bromus madritensis,Non-native,Grass,Annual,AS,5/17/23,H8,3,H,8,SEDG,Control,863,2e-4,3e-4,7e-4,0.0029,0.0012,5e-4,8e-4,0.0012,0.0011,0.0014,0.54,0.0010299999999999999,0.8888899999999998,-0.616186139423817,-0.11778178565716488
I2.BROMAD.1,BROMAD,Bromus madritensis,Non-native,Grass,Annual,LT,5/17/23,I2,4,I,2,SEDG,Drought,1021,0.0011,5e-4,9e-4,0.001,0.001,8e-4,9e-4,7e-4,6e-4,9e-4,0.93,8.4e-4,0.8576400000000001,-0.07257069283483537,-0.15357084796224918
I3.BROMAD.1,BROMAD,Bromus madritensis,Non-native,Grass,Annual,MF,5/17/23,I3,4,I,3,WWP,Drought,1840,9e-4,5e-4,0.001,4e-4,8e-4,0.0011,6e-4,7e-4,3e-4,0.001,1.36,7.3e-4,1.3432,0.3074846997479607,0.295054826781194
J3.BROMAD.1,BROMAD,Bromus madritensis,Non-native,Grass,Annual,MR,5/17/23,J3,5,J,3,MCL,Drought,421,0.0022,9e-4,0.0026,0.0026,0.0012,0.0021,0.0026,0.0025,0.002,0.0024,0.58,0.00211,0.8883099999999999,-0.5447271754416722,-0.11843449781178059
J4.BROMAD.1,BROMAD,Bromus madritensis,Non-native,Grass,Annual,MH,5/17/23,J4,5,J,4,WWP,Drought,154,7e-4,9e-4,0.0012,0.0011,0.0011,9e-4,7e-4,0.001,7e-4,9e-4,0.07,9.2e-4,0.14168,-2.659260036932778,-1.9541842855075588
J5.BROMAD.1,BROMAD,Bromus madritensis,Non-native,Grass,Annual,AS,5/17/23,J5,5,J,5,SEDG,Drought,356,0.0017,0.0012,0.0013,0.0012,0.0012,0.0016,4e-4,0.0016,5e-4,7e-4,0.32,0.00114,0.40584,-1.1394342831883648,-0.9017962857237025
J7.BROMAD.1,BROMAD,Bromus madritensis,Non-native,Grass,Annual,AS,5/17/24,J7,5,J,7,WWP,Drought,2930,0.0011,0.0011,0.0016,0.0015,0.0019,0.0017,0.0012,6e-4,6e-4,0.0011,2.3,0.00124,3.6332,0.8329091229351039,1.2901138026459213
J8.BROMAD.1,BROMAD,Bromus madritensis,Non-native,Grass,Annual,JBL,5/17/23,J8,5,J,8,SEDG,Drought,522,0.0012,5e-4,9.4e-4,9e-4,6.5e-4,0.001025,0.0011,7e-4,6e-4,6e-4,0.42,8.215e-4,0.42882299999999995,-0.8675005677047231,-0.8467110326043127
I2.CALMEN.1,CALMEN,Calandrinia menziesii,Native,Forb,Annual,MR,5/11/23,I2,4,I,2,SEDG,Drought,186,0.0029,0.0019,0.0013,0.0027,0.0021,0.0027,0.0036,0.0018,0.0037,0.0035,1.2,0.00262,0.48732,0.1823215567939546,-0.7188342874959304
J8.CALMEN.1,CALMEN,Calandrinia menziesii,Native,Forb,Annual,MR,5/11/23,J8,5,J,8,SEDG,Drought,181,0.0106,0.0065,0.009,0.0136,0.0114,0.0107,0.0041,0.0035,0.0075,0.0046,3.19,0.00815,1.47515,1.1600209167967532,0.38875967953646
A2.CAUCOU.1,CAUCOU,Caulanthus coulteri,Native,Forb,Annual,LS,4/21/23,A2,1,A,2,WWP,Drought,2,0.0068,0.0058,NA,NA,NA,NA,NA,NA,NA,NA,0.1836,0.0063,0.0126,-1.6949958007957469,-4.374058465024705
A4.CAUCOU.1,CAUCOU,Caulanthus coulteri,Native,Forb,Annual,MH,5/11/23,A4,1,A,4,WWP,Drought,183,0.0088,0.0092,0.0078,0.0059,0.008,0.0073,0.0061,0.0082,0.0091,0.0094,7.73,0.007980000000000001,1.4603400000000002,2.0451088625993306,0.3786692853210014
A6.CENMEL.1,CENMEL,Centaurea melitensis,Non-native,Forb,Annual,SS,8/22/23,A6,1,A,6,SEDG,Drought,747,0.0758,0.1366,0.0382,0.0824,0.0611,0.105,0.0703,0.1221,0.0624,0.1337,49.76,0.08876,66.30372,3.907211448430924,4.194246004215073
A7.CENMEL.1,CENMEL,Centaurea melitensis,Non-native,Forb,Annual,JBL,8/22/23,A7,1,A,7,SEDG,Drought,657,0.089,0.0828,0.0751,0.0951,0.0269,0.1298,0.0565,0.1159,0.0898,0.08535,55.85,0.084625,55.598625000000006,4.02266952551521,4.018158470734913
B3.CENMEL.1,CENMEL,Centaurea melitensis,Non-native,Forb,Annual,AT,8/22/23,B3,2,B,3,SEDG,Drought,208,0.1632,0.1729,0.1826,0.2198,0.1787,0.2455,0.1222,0.2107,0.177,0.099,43.18,0.17716,36.84928,3.7653774250866614,3.6068360797741783
B6.CENMEL.1,CENMEL,Centaurea melitensis,Non-native,Forb,Annual,MR,8/22/23,B6,2,B,6,SEDG,Drought,699,0.101,0.1998,0.0966,0.1025,0.0692,0.1369,0.068,0.1217,0.1611,0.1563,65.63,0.12131,84.79569000000001,4.184032908485631,4.440244716034501
C2.CENMEL.1,CENMEL,Centaurea melitensis,Non-native,Forb,Annual,MH/MR,8/22/23,C2,3,C,2,SEDG,Drought,1871,0.1586,0.1828,0.2077,0.2207,0.11566,0.1843,0.1291,0.1099,0.1476,0.1241,77.02,0.158046,295.704066,4.344065128386763,5.689359177186621
D7.CENMEL.1,CENMEL,Centaurea melitensis,Non-native,Forb,Annual,AT,8/22/23,D7,4,D,7,SEDG,Control,343,0.1584,0.1386,0.1179,0.1896,0.1481,0.1469,0.1572,0.1087,0.0496,0.1415,33.04,0.13565,46.52795,3.497718948652777,3.8400532072887437
D8.CENMEL.1,CENMEL,Centaurea melitensis,Non-native,Forb,Annual,MR,8/22/23,D8,4,D,8,SEDG,Control,117,0.1637,0.0888,0.0965,0.0998,0.0852,0.0637,0.0971,0.1599,0.089,0.1141,7.96,0.10578,12.37626,2.0744289998562917,2.515780121453453
E5.CENMEL.1,CENMEL,Centaurea melitensis,Non-native,Forb,Annual,JBL,8/22/23,E5,5,E,5,SEDG,Control,535,0.1542,0.1079,0.0653,0.1305,0.119,0.0421,0.0802,0.1498,0.1046,0.0453,23.4,0.09988999999999999,53.44114999999999,3.152736022363656,3.9785810484579276
E6.CENMEL.1,CENMEL,Centaurea melitensis,Non-native,Forb,Annual,LT,8/22/23,E6,5,E,6,SEDG,Control,330,0.0421,0.0708,0.0933,0.0996,0.1024,0.1271,0.1115,0.0761,0.1347,0.1768,22.71,0.10344,34.135200000000005,3.122805356117467,3.530329109941991
F6.CENMEL.1,CENMEL,Centaurea melitensis,Non-native,Forb,Annual,LT,8/22/23,F6,1,F,6,SEDG,Control,390,0.1373,0.1334,0.1641,0.1565,0.1321,0.1428,0.1535,0.1589,0.1422,0.1633,14.73,0.14841,57.87989999999999,2.689886230474539,4.058370174049282
G3.CENMEL.1,CENMEL,Centaurea melitensis,Non-native,Forb,Annual,SS,8/22/24,G3,2,G,3,SEDG,Control,246,0.055,0.0638,0.1381,0.1799,NA,NA,NA,NA,NA,NA,9.36,0.1092,26.863200000000003,2.2364452904895007,3.2907573202610307
H1.CENMEL.1,CENMEL,Centaurea melitensis,Non-native,Forb,Annual,JBL,8/22/24,H1,3,H,1,SEDG,Control,685,0.1565,0.1115,0.196,0.1071,0.2409,0.0966,0.1834,0.2146,0.1819,0.1281,17.17,0.16166,110.7371,2.843163674909384,4.707158923585786
H8.CENMEL.1,CENMEL,Centaurea melitensis,Non-native,Forb,Annual,AS,8/22/23,H8,3,H,8,SEDG,Control,1046,0.1552,0.1898,0.1539,0.1311,0.1824,0.213,0.1868,0.1167,0.1052,0.0963,48.73,0.15304,160.07984000000002,3.8862948568554145,5.075672690774729
I2.CENMEL.1,CENMEL,Centaurea melitensis,Non-native,Forb,Annual,AS,8/22/23,I2,4,I,2,SEDG,Drought,237,0.0232,0.0714,0.0543,0.079,0.0317,0.0642,0.0213,0.0887,0.021,0.0196,4.76,0.04744,11.24328,1.5602476682433286,2.419770616842464
J8.CENMEL.1,CENMEL,Centaurea melitensis,Non-native,Forb,Annual,MF,8/22/23,J8,5,J,8,SEDG,Drought,654,0.1094,0.0644,0.1067,0.0865,0.0932,0.1214,0.10780000000000001,0.0949,0.1323,0.1284,50.53,0.1045,68.343,3.9225672193038172,4.224539143879928
A1.DAUPUS.1,DAUPUS,Daucus pusillus,Native,Forb,Annual,MF & AS,8/3/23,A1,1,A,1,ANGELO,Drought,278,7e-4,3.5e-4,4e-4,2e-4,2.5e-4,2e-5,8e-4,7.5e-5,3e-4,1.67e-4,0.57,3.262e-4,0.0906836,-0.5621189181535413,-2.4003787540867236
A3.DAUPUS.1,DAUPUS,Daucus pusillus,Native,Forb,Annual,JBL,8/3/23,A3,1,A,3,BORR,Drought,1120,4.5e-4,5e-4,4.2e-4,3.4e-4,3.33333e-4,3.4e-4,4.6e-4,4e-4,4e-4,4e-4,2.48,4.043333e-4,0.45285329599999996,0.9082585601768908,-0.7921870558394277
B1.DAUPUS.1,DAUPUS,Daucus pusillus,Native,Forb,Annual,MF,6/12/23,B1,2,B,1,BORR,Drought,96,2e-4,1e-4,1e-4,3e-4,2e-4,3e-4,3e-4,1e-4,1e-4,1e-4,0.15,1.7999999999999998e-4,0.017279999999999997,-1.8971199848858813,-4.058205515606228
C4.DAUPUS.1,DAUPUS,Daucus pusillus,Native,Forb,Annual,MF,8/3/23,C4,3,C,4,BORR,Drought,248,3.5e-4,5.5e-4,2e-4,6e-4,5e-4,2e-5,2.5e-5,1e-4,7e-4,7e-4,0.44,3.745e-4,0.092876,-0.8209805520698302,-2.3764900088420178
C8.DAUPUS.1,DAUPUS,Daucus pusillus,Native,Forb,Annual,MR,6/12/23,C8,3,C,8,ANGELO,Drought,3804,2e-4,3.5e-4,5e-4,4e-4,6e-4,9e-4,4e-4,2e-4,2e-4,2e-4,7.02,3.95e-4,1.50258,1.9487632180377197,0.4071836306021287
D6.DAUPUS.1,DAUPUS,Daucus pusillus,Native,Forb,Annual,AS,8/3/23,D6,4,D,6,BORR,Control,98,1.75e-4,1.6e-4,1.75e-4,3e-4,4e-4,7e-4,3e-4,4e-4,2.3e-4,0.0016,0.14,4.44e-4,0.043512,-1.9661128563728327,-3.1347185168614775
E1.DAUPUS.1,DAUPUS,Daucus pusillus,Native,Forb,Annual,JBL,8/3/23,E1,5,E,1,ANGELO,Control,722,5.5e-4,5.33333e-4,6.4e-4,4.2e-4,5.66667e-4,4.6e-4,6.75e-4,5.33333e-4,0.001,3.33333e-4,0.78,5.711666e-4,0.4123822852,-0.2484613592984996,-0.8858044831450643
E3.DAUPUS.1,DAUPUS,Daucus pusillus,Native,Forb,Annual,MF,8/3/23,E3,5,E,3,ANGELO,Control,788,1.5e-4,1e-4,2e-4,5e-5,3.5e-4,1e-4,2e-4,2e-4,2e-4,2e-4,1.35,1.75e-4,0.1379,0.30010459245033816,-1.981226494182881
G7.DAUPUS.1,DAUPUS,Daucus pusillus,Native,Forb,Annual,AS/JBL,8/3/23,G7,2,G,7,ANGELO,Control,2949,3e-4,2e-4,1e-4,1e-4,5.5e-4,2e-4,3e-4,1e-4,5e-4,1e-4,5.26,2.45e-4,0.722505,1.6601310267496185,-0.32503093860427096
I8.DAUPUS.1,DAUPUS,Daucus pusillus,Native,Forb,Annual,AS,5/31/23,I8,4,I,8,ANGELO,Drought,71,7e-4,2e-4,4e-4,5e-4,0.0016,4e-4,2e-4,3e-4,4.5e-4,1e-4,0.39,4.85e-4,0.034435,-0.941608539858445,-3.3686817899854753
J1.DAUPUS.1,DAUPUS,Daucus pusillus,Native,Forb,Annual,JBL,8/3/23,J1,5,J,1,BORR,Drought,164,3e-4,4e-4,4e-4,4.25e-4,NA,NA,NA,NA,NA,NA,0.22,3.8124999999999997e-4,0.062525,-1.5141277326297755,-2.772188802218454
A5.ELYCAP.1,ELYCAP,Elymus caput-medusae,Non-native,Grass,Annual,MH,5/26/23,A5,1,A,5,MCL,Drought,36,0.0036,0.0022,0.0042,0.0039,0.0039,0.0024,0.0037,0.0021,0.002,0.0021,0.34,0.00301,0.10836,-1.0788096613719298,-2.222296261765243
A8.ELYCAP.1,ELYCAP,Elymus caput-medusae,Non-native,Grass,Annual,MH,5/26/23,A8,1,A,8,MCL,Drought,81,0.0055,0.0056,0.0053,0.0059,0.006,0.006,0.0058,0.0056,0.0065,0.0042,0.66,0.00564,0.45684,-0.4155154439616658,-0.7834220587997307
B2.ELYCAP.1,ELYCAP,Elymus caput-medusae,Non-native,Grass,Annual,MR,5/26/23,B2,2,B,2,MCL,Drought,991,0.0075,0.0049,0.0057,0.0073,0.0043,0.0079,0.0043,0.0037,0.0033,0.0054,10.15,0.00543,5.38113,2.3174737054877963,1.682898389293695
B5.ELYCAP.1,ELYCAP,Elymus caput-medusae,Non-native,Grass,Annual,JBL,6/12/24,B5,2,B,5,MCL,Drought,546,0.0053,0.0062,0.006,0.0056,0.0057,0.0066,0.005,0.0057,0.0058,0.0062,4.25,0.00581,3.17226,1.4469189829363254,1.1544442676265878
C1.ELYCAP.1,ELYCAP,Elymus caput-medusae,Non-native,Grass,Annual,MR,5/26/23,C1,3,C,1,MCL,Drought,257,0.0053,0.0053,0.0059,0.0061,0.0058,0.0062,0.0034,0.0066,0.0063,0.0064,2.05,0.00573,1.47261,0.7178397931503168,0.3870363366397309
D4.ELYCAP.1,ELYCAP,Elymus caput-medusae,Non-native,Grass,Annual,LT,5/26/23,D4,4,D,4,MCL,Control,326,0.0043,0.004,0.004,0.0042,0.0036,0.0032,0.0042,0.004,0.0041,0.0035,1.82,0.00391,1.2746600000000001,0.598836501088704,0.2426794763818451
E7.ELYCAP.1,ELYCAP,Elymus caput-medusae,Non-native,Grass,Annual,AT,5/26/23,E7,5,E,7,MCL,Control,163,0.0027,0.0043,0.0043,0.0044,0.003,0.0046,0.0048,0.0047,0.0048,0.0045,1.15,0.00421,0.68623,0.13976194237515863,-0.37654243048108466
F4.ELYCAP.1,ELYCAP,Elymus caput-medusae,Non-native,Grass,Annual,JBL,12/2/23,F4,1,F,4,MCL,Control,1055,0.0032,0.0059,0.0033,0.0024,0.0037,0.0028,0.0019,0.0064,0.003,0.0076,5.43,0.00402,4.2411,1.691939133945844,1.4448226695589597
F5.ELYCAP.1,ELYCAP,Elymus caput-medusae,Non-native,Grass,Annual,JBL,6/12/23,F5,1,F,5,MCL,Control,126,0.0042,0.0017,0.0048,0.0021,0.0035,0.0033,0.0045,0.0039,0.0037,0.0043,0.97,0.0036,0.4536,-0.030459207484708574,-0.7905395265685947
G2.ELYCAP.1,ELYCAP,Elymus caput-medusae,Non-native,Grass,Annual,OH,8/23/23,G2,2,G,2,MCL,Control,1032,0.0044,0.0032,0.0022,0.0038,0.0045,0.0025,0.004,0.0031,0.0025,0.0033,5.61,0.00335,3.4572000000000003,1.724550719534605,1.2404590128963462
G5.ELYCAP.1,ELYCAP,Elymus caput-medusae,Non-native,Grass,Annual,LT,8/23/23,G5,2,G,5,MCL,Control,473,0.0048,0.0048,0.0047,0.0049,0.0044,0.0042,0.0052,0.0051,0.005,0.0047,2.28,0.0047799999999999995,2.2609399999999997,0.8241754429663494,0.8157806560131604
H4.ELYCAP.1,ELYCAP,Elymus caput-medusae,Non-native,Grass,Annual,JBL,6/12/23,H4,3,H,4,MCL,Control,117,0.0035,0.0038,0.0049,0.0046,0.0037,0.004,0.0045,0.0051,0.0034,0.0052,0.67,0.00427,0.49959000000000003,-0.40047756659712525,-0.6939675169438477
H7.ELYCAP.1,ELYCAP,Elymus caput-medusae,Non-native,Grass,Annual,LT,5/26/23,H7,3,H,7,MCL,Control,494,0.0044,0.004,0.0039,0.0039,0.0039,0.0024,0.0039,0.0046,0.0031,0.0041,2.91,0.00382,1.88708,1.0681530811834012,0.6350306608242693
I7.ELYCAP.1,ELYCAP,Elymus caput-medusae,Non-native,Grass,Annual,JBL,8/23/24,I7,4,I,7,MCL,Drought,1081,0.0056,0.0036,0.0056,0.0052,0.0048,0.0028,0.0062,0.0057,0.0054,0.0059,13.67,0.00508,5.49148,2.6152036507358583,1.7031978002474617
J3.ELYCAP.1,ELYCAP,Elymus caput-medusae,Non-native,Grass,Annual,MH,8/23/23,J3,5,J,3,MCL,Drought,423,0.0055,0.0048,0.0057,0.0049,0.0051,0.0041,0.005,0.0046,0.0055,0.0062,2.49,0.00514,2.17422,0.9122827104766164,0.7766699795312146
J6.ELYCAP.1,ELYCAP,Elymus caput-medusae,Non-native,Grass,Annual,MH,8/23/23,J6,5,J,6,MCL,Drought,1797,0.0029,0.0034,0.007,0.0078,0.0085,0.0077,0.0038,0.0073,0.0037,0.0026,9.25,0.00547,9.82959,2.224623551524334,2.2853972242353118
A3.EROBOT.1,EROBOT,Erodium botrys,Non-native,Forb,Annual,NJ,5/27/23,A3,1,A,3,BORR,Drought,357,0.0135,0.006,0.0062,0.0086,0.006,0.0063,0.0032,0.0066,0.0047,0.0058,18.65,0.00669,2.38833,2.9258461460898246,0.8705943769376391
B5.EROBOT.1,EROBOT,Erodium botrys,Non-native,Forb,Annual,JBL,5/26/2023+8/23/23,B5,2,B,5,MCL,Drought,451,0.0067,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.61,0.0067,3.0217,2.8100049236252036,1.1058195869174616
F3.EROBOT.1,EROBOT,Erodium botrys,Non-native,Forb,Annual,JBL,7/19/23,F3,1,F,3,BORR,Control,283,0.0066,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.07,0.0066,1.8678,2.570319527636131,0.6247612676934804
F8.EROBOT.1,EROBOT,Erodium botrys,Non-native,Forb,Annual,LT,7/19/23,F8,1,F,8,BORR,Control,116,0.0048,0.0027,0.0052,0.0063,0.0033,0.0054,0.0055,0.0058,0.0055,0.0043,6.49,0.00488,0.56608,1.8702625307159986,-0.5690198680107166
G5.EROBOT.1,EROBOT,Erodium botrys,Non-native,Forb,Annual,LT,7/19/23,G5,2,G,5,MCL,Control,340,0.0035,0.0056,0.005,0.0071,0.0051,0.0057,0.0098,0.0056,0.0064,0.0061,15.6,0.0059900000000000005,2.0366,2.747270914255491,0.711281750755428
G8.EROBOT.1,EROBOT,Erodium botrys,Non-native,Forb,Annual,AT,7/19/23,G8,2,G,8,BORR,Control,26,0.0052,0.0074,NA,NA,NA,NA,NA,NA,NA,NA,1.01,0.0063,0.1638,0.009950330853168092,-1.809109107563168
H7.EROBOT.1,EROBOT,Erodium botrys,Non-native,Forb,Annual,AT,7/19/23,H7,3,H,7,MCL,Control,204,0.0082,0.0058,0.0047,0.0078,0.0038,0.0048,0.0059,0.0074,0.0043,0.005,9.43,0.00577,1.17708,2.2438960966453663,0.16303679538208746
J1.EROBOT.1,EROBOT,Erodium botrys,Non-native,Forb,Annual,SS,8/23/23,J1,5,J,1,BORR,Drought,508,0.0045,0.0064,0.0051,0.0053,0.0076,0.0067,0.0095,0.0059,0.0054,0.0063,21.59,0.00627,3.18516,3.072230244526716,1.1585025232411743
J3.EROBOT.1,EROBOT,Erodium botrys,Non-native,Forb,Annual,AT,7/19/23,J3,5,J,3,MCL,Drought,12,0.0064,0.0042,0.0133,0.0078,NA,NA,NA,NA,NA,NA,0.28,0.007925,0.09509999999999999,-1.2729656758128873,-2.3528263094307924
A4.EROCIC.1,EROCIC,Erodium cicutarium,Non-native,Forb,Annual,IH,6/14/23,A4,1,A,4,WWP,Drought,22,0.0015,0.0024,0.0028,0.0038,0.0019,NA,NA,NA,NA,NA,0.34,0.00248,0.05456,-1.0788096613719298,-2.9084542654469305
A6.EROCIC.1,EROCIC,Erodium cicutarium,Non-native,Forb,Annual,MR,7/19/23,A6,1,A,6,SEDG,Drought,315,0.0023,0.0013,0.0013,0.0013,0.0016,0.0019,0.0019,0.0027,0.0021,0.0021,2.49,0.00185,0.58275,0.9122827104766164,-0.5399970010662706
B8.EROCIC.1,EROCIC,Erodium cicutarium,Non-native,Forb,Annual,MF,7/19/23,B8,2,B,8,WWP,Drought,831,0.0017,0.0037,0.0044,0.0041,0.03,0.0031,0.0028,0.0019,0.0011,0.0027,5.99,0.00555,4.61205,1.7900914121273581,1.5286724436316543
E5.EROCIC.1,EROCIC,Erodium cicutarium,Non-native,Forb,Annual,MF,7/19/23,E5,5,E,5,SEDG,Control,432,0.0019,0.0013,0.0018,0.0024,0.0022,0.0016,0.0027,3e-4,0.0016,0.0019,2.28,0.00177,0.76464,0.8241754429663494,-0.26835014415228897
F2.EROCIC.1,EROCIC,Erodium cicutarium,Non-native,Forb,Annual,MF,5/31/23,F2,1,F,2,WWP,Control,231,0.0018,0.0027,0.0015,0.0033,0.0028,0.0025,0.0026,0.0024,0.0022,0.0019,2.2,0.00237,0.54747,0.7884573603642703,-0.6024476133133037
G3.EROCIC.1,EROCIC,Erodium cicutarium,Non-native,Forb,Annual,IH,7/19/23,G3,2,G,3,SEDG,Control,375,0.0029,0.0042,0.0043,0.0027,0.0029,0.0034,0.0028,0.0031,0.0055,0.0023,3.62,0.00341,1.2787499999999998,1.2864740258376797,0.24588303828369906
H3.EROCIC.1,EROCIC,Erodium cicutarium,Non-native,Forb,Annual,NA,7/19/23,H3,3,H,3,WWP,Control,592,0.0038,0.0027,0.0022,0.0025,0.0031,0.0033,0.0018,0.0026,0.0015,0.0033,15.89,0.00268,1.58656,2.7656899805486246,0.46156815042463395
I3.EROCIC.1,EROCIC,Erodium cicutarium,Non-native,Forb,Annual,AC,7/19/23,I3,4,I,3,WWP,Drought,409,0.0019,0.0033,0.0037,0.0022,0.0023,0.0017,0.0015,0.0017,0.0014,0.0019,4.58,0.00216,0.88344,1.5216989981260935,-0.12393190124326167
J4.EROCIC.1,EROCIC,Erodium cicutarium,Non-native,Forb,Annual,AC,5/31/23,J4,5,J,4,WWP,Drought,8,0.0026,0.0021,0.0015,0.0018,NA,NA,NA,NA,NA,NA,0.1017,0.002,0.016,-2.285727975927623,-4.135166556742356
J5.EROCIC.1,EROCIC,Erodium cicutarium,Non-native,Forb,Annual,AC,7/19/23,J5,5,J,5,SEDG,Drought,152,0.0032,0.0022,0.0019,0.0026,0.0015,0.0028,0.0024,0.0027,0.0025,0.0017,1.55,0.00235,0.3572,0.4382549309311553,-1.029459429979793
J7.EROCIC.1,EROCIC,Erodium cicutarium,Non-native,Forb,Annual,AC,6/14/23,J7,5,J,7,WWP,Drought,36,0.0019,0.0017,0.0018,0.0035,0.0024,0.0025,0.0028,0.0021,0.0013,0.0018,0.2064,0.00218,0.07848000000000001,-1.5779392453747294,-2.5449114637250294
A4.ESCCAL.1,ESCCAL,Eschscholzia californica,Native,Forb,Perennial,LS,4/13/23,A4,1,A,4,WWP,Drought,1,0.0371,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2086,0.0371,0.0371,-1.567336736415465,-3.2941383093687477
A1.GALPAR.1,GALPAR,Galium parisiense,Non-native,Forb,Annual,JBL,8/23/23,A1,1,A,1,ANGELO,Drought,199,1.5e-4,1.5e-4,1.625e-4,1.875e-4,2e-4,2e-4,2e-4,1.66667e-4,2.2e-4,2.16667e-4,0.07,1.853334e-4,0.0368813466,-2.659260036932778,-3.3000493679451433
